timestamp_utc,symbol,timeframe,event_loop_lag_ms,on_aggtrade_duration_ms,on_kline_closed_duration_ms,process_closed_record_duration_ms,raw_trade_retained_event_count,raw_oldest_retained_age_ms,raw_retention_blocking_timeframe,kline_queue_size,cpu_percent,memory_mb,latest_kline_closed_time_utc,latest_closed_record_processed_time_utc,latest_kline_closed_age_ms,latest_closed_record_processed_age_ms,stale_threshold_seconds,stale_m1,stale_m5,stale_m15,stale_m30
2026-06-05T16:32:24.486Z,BTCUSD,M1,14.988,,,,183567,1944487,H1,0,,,2026-06-05T16:31:59.999Z,2026-06-05T16:32:00.000Z,24487,24486,90,false,false,false,false
2026-06-05T16:32:24.486Z,BTCUSD,M15,14.988,,,,183567,1944487,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,144487,144486,990,false,false,false,false
2026-06-05T16:32:24.486Z,BTCUSD,M30,14.988,,,,183567,1944487,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,144487,144486,1920,false,false,false,false
2026-06-05T16:32:24.486Z,BTCUSD,M5,14.988,,,,183567,1944487,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,144487,144486,360,false,false,false,false
2026-06-05T16:32:29.493Z,BTCUSD,H1,9.655,,,,183704,1949493,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1949494,1949493,,false,false,false,false
2026-06-05T16:32:29.493Z,BTCUSD,M1,9.655,,,,183704,1949493,H1,0,,,2026-06-05T16:31:59.999Z,2026-06-05T16:32:00.000Z,29494,29493,90,false,false,false,false
2026-06-05T16:32:29.493Z,BTCUSD,M15,9.655,,,,183704,1949493,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,149494,149493,990,false,false,false,false
2026-06-05T16:32:29.493Z,BTCUSD,M30,9.655,,,,183704,1949493,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,149494,149493,1920,false,false,false,false
2026-06-05T16:32:29.493Z,BTCUSD,M5,9.655,,,,183704,1949493,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,149494,149493,360,false,false,false,false
2026-06-05T16:32:34.501Z,BTCUSD,H1,14.794,,,,183864,1954501,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1954502,1954501,,false,false,false,false
2026-06-05T16:32:34.501Z,BTCUSD,M1,14.794,,,,183864,1954501,H1,0,,,2026-06-05T16:31:59.999Z,2026-06-05T16:32:00.000Z,34502,34501,90,false,false,false,false
2026-06-05T16:32:34.501Z,BTCUSD,M15,14.794,,,,183864,1954501,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,154502,154501,990,false,false,false,false
2026-06-05T16:32:34.501Z,BTCUSD,M30,14.794,,,,183864,1954501,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,154502,154501,1920,false,false,false,false
2026-06-05T16:32:34.501Z,BTCUSD,M5,14.794,,,,183864,1954501,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,154502,154501,360,false,false,false,false
2026-06-05T16:32:39.503Z,BTCUSD,H1,15.363,,,,183926,1959503,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1959504,1959503,,false,false,false,false
2026-06-05T16:32:39.503Z,BTCUSD,M1,15.363,,,,183926,1959503,H1,0,,,2026-06-05T16:31:59.999Z,2026-06-05T16:32:00.000Z,39504,39503,90,false,false,false,false
2026-06-05T16:32:39.503Z,BTCUSD,M15,15.363,,,,183926,1959503,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,159504,159503,990,false,false,false,false
2026-06-05T16:32:39.503Z,BTCUSD,M30,15.363,,,,183926,1959503,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,159504,159503,1920,false,false,false,false
2026-06-05T16:32:39.503Z,BTCUSD,M5,15.363,,,,183926,1959503,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,159504,159503,360,false,false,false,false
2026-06-05T16:32:44.504Z,BTCUSD,H1,10.237,,,,184291,1964504,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1964505,1964504,,false,false,false,false
2026-06-05T16:32:44.504Z,BTCUSD,M1,10.237,,,,184291,1964504,H1,0,,,2026-06-05T16:31:59.999Z,2026-06-05T16:32:00.000Z,44505,44504,90,false,false,false,false
2026-06-05T16:32:44.504Z,BTCUSD,M15,10.237,,,,184291,1964504,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,164505,164504,990,false,false,false,false
2026-06-05T16:32:44.504Z,BTCUSD,M30,10.237,,,,184291,1964504,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,164505,164504,1920,false,false,false,false
2026-06-05T16:32:44.504Z,BTCUSD,M5,10.237,,,,184291,1964504,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,164505,164504,360,false,false,false,false
2026-06-05T16:32:49.513Z,BTCUSD,H1,15.939,,,,184440,1969513,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1969514,1969513,,false,false,false,false
2026-06-05T16:32:49.513Z,BTCUSD,M1,15.939,,,,184440,1969513,H1,0,,,2026-06-05T16:31:59.999Z,2026-06-05T16:32:00.000Z,49514,49513,90,false,false,false,false
2026-06-05T16:32:49.513Z,BTCUSD,M15,15.939,,,,184440,1969513,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,169514,169513,990,false,false,false,false
2026-06-05T16:32:49.513Z,BTCUSD,M30,15.939,,,,184440,1969513,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,169514,169513,1920,false,false,false,false
2026-06-05T16:32:49.513Z,BTCUSD,M5,15.939,,,,184440,1969513,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,169514,169513,360,false,false,false,false
2026-06-05T16:32:54.527Z,BTCUSD,H1,15.416,,,,184727,1974527,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1974528,1974527,,false,false,false,false
2026-06-05T16:32:54.527Z,BTCUSD,M1,15.416,,,,184727,1974527,H1,0,,,2026-06-05T16:31:59.999Z,2026-06-05T16:32:00.000Z,54528,54527,90,false,false,false,false
2026-06-05T16:32:54.527Z,BTCUSD,M15,15.416,,,,184727,1974527,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,174528,174527,990,false,false,false,false
2026-06-05T16:32:54.527Z,BTCUSD,M30,15.416,,,,184727,1974527,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,174528,174527,1920,false,false,false,false
2026-06-05T16:32:54.527Z,BTCUSD,M5,15.416,,,,184727,1974527,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,174528,174527,360,false,false,false,false
2026-06-05T16:32:59.530Z,BTCUSD,H1,14.86,,,,184865,1979530,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1979531,1979530,,false,false,false,false
2026-06-05T16:32:59.530Z,BTCUSD,M1,14.86,,,,184865,1979530,H1,0,,,2026-06-05T16:31:59.999Z,2026-06-05T16:32:00.000Z,59531,59530,90,false,false,false,false
2026-06-05T16:32:59.530Z,BTCUSD,M15,14.86,,,,184865,1979530,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,179531,179530,990,false,false,false,false
2026-06-05T16:32:59.530Z,BTCUSD,M30,14.86,,,,184865,1979530,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,179531,179530,1920,false,false,false,false
2026-06-05T16:32:59.530Z,BTCUSD,M5,14.86,,,,184865,1979530,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,179531,179530,360,false,false,false,false
2026-06-05T16:33:04.545Z,BTCUSD,H1,7.707,,,,185308,1984545,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1984546,1984545,,false,false,false,false
2026-06-05T16:33:04.545Z,BTCUSD,M1,7.707,,57.327,0.552,185308,1984545,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,4546,4545,90,false,false,false,false
2026-06-05T16:33:04.545Z,BTCUSD,M15,7.707,,,,185308,1984545,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,184546,184545,990,false,false,false,false
2026-06-05T16:33:04.545Z,BTCUSD,M30,7.707,,,,185308,1984545,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,184546,184545,1920,false,false,false,false
2026-06-05T16:33:04.545Z,BTCUSD,M5,7.707,,,,185308,1984545,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,184546,184545,360,false,false,false,false
2026-06-05T16:33:09.559Z,BTCUSD,H1,14.287,,,,185478,1989559,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1989560,1989559,,false,false,false,false
2026-06-05T16:33:09.559Z,BTCUSD,M1,14.287,,,,185478,1989559,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,9560,9559,90,false,false,false,false
2026-06-05T16:33:09.559Z,BTCUSD,M15,14.287,,,,185478,1989559,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,189560,189559,990,false,false,false,false
2026-06-05T16:33:09.559Z,BTCUSD,M30,14.287,,,,185478,1989559,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,189560,189559,1920,false,false,false,false
2026-06-05T16:33:09.559Z,BTCUSD,M5,14.287,,,,185478,1989559,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,189560,189559,360,false,false,false,false
2026-06-05T16:33:14.561Z,BTCUSD,H1,13.185,,,,185757,1994561,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1994562,1994561,,false,false,false,false
2026-06-05T16:33:14.561Z,BTCUSD,M1,13.185,,,,185757,1994561,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,14562,14561,90,false,false,false,false
2026-06-05T16:33:14.561Z,BTCUSD,M15,13.185,,,,185757,1994562,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,194562,194561,990,false,false,false,false
2026-06-05T16:33:14.561Z,BTCUSD,M30,13.185,,,,185757,1994562,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,194562,194561,1920,false,false,false,false
2026-06-05T16:33:14.561Z,BTCUSD,M5,13.185,,,,185757,1994562,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,194562,194561,360,false,false,false,false
2026-06-05T16:33:19.572Z,BTCUSD,H1,13.316,,,,185829,1999572,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,1999573,1999572,,false,false,false,false
2026-06-05T16:33:19.572Z,BTCUSD,M1,13.316,,,,185829,1999572,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,19573,19572,90,false,false,false,false
2026-06-05T16:33:19.572Z,BTCUSD,M15,13.316,,,,185829,1999572,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,199573,199572,990,false,false,false,false
2026-06-05T16:33:19.572Z,BTCUSD,M30,13.316,,,,185829,1999572,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,199573,199572,1920,false,false,false,false
2026-06-05T16:33:19.572Z,BTCUSD,M5,13.316,,,,185829,1999573,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,199573,199572,360,false,false,false,false
2026-06-05T16:33:24.575Z,BTCUSD,H1,12.507,,,,186141,2004575,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2004576,2004575,,false,false,false,false
2026-06-05T16:33:24.575Z,BTCUSD,M1,12.507,,,,186141,2004575,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,24576,24575,90,false,false,false,false
2026-06-05T16:33:24.575Z,BTCUSD,M15,12.507,,,,186141,2004575,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,204576,204575,990,false,false,false,false
2026-06-05T16:33:24.575Z,BTCUSD,M30,12.507,,,,186141,2004575,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,204576,204575,1920,false,false,false,false
2026-06-05T16:33:24.575Z,BTCUSD,M5,12.507,,,,186141,2004575,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,204576,204575,360,false,false,false,false
2026-06-05T16:33:29.585Z,BTCUSD,H1,11.755,,,,186583,2009585,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2009586,2009585,,false,false,false,false
2026-06-05T16:33:29.585Z,BTCUSD,M1,11.755,,,,186583,2009585,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,29586,29585,90,false,false,false,false
2026-06-05T16:33:29.585Z,BTCUSD,M15,11.755,,,,186583,2009585,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,209586,209585,990,false,false,false,false
2026-06-05T16:33:29.585Z,BTCUSD,M30,11.755,,,,186583,2009585,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,209586,209585,1920,false,false,false,false
2026-06-05T16:33:29.585Z,BTCUSD,M5,11.755,,,,186583,2009585,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,209586,209585,360,false,false,false,false
2026-06-05T16:33:34.598Z,BTCUSD,H1,14.166,,,,186803,2014598,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2014599,2014598,,false,false,false,false
2026-06-05T16:33:34.598Z,BTCUSD,M1,14.166,,,,186803,2014598,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,34599,34598,90,false,false,false,false
2026-06-05T16:33:34.598Z,BTCUSD,M15,14.166,,,,186803,2014598,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,214599,214598,990,false,false,false,false
2026-06-05T16:33:34.598Z,BTCUSD,M30,14.166,,,,186803,2014598,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,214599,214598,1920,false,false,false,false
2026-06-05T16:33:34.598Z,BTCUSD,M5,14.166,,,,186803,2014598,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,214599,214598,360,false,false,false,false
2026-06-05T16:33:39.605Z,BTCUSD,H1,14.785,,,,187141,2019605,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2019606,2019605,,false,false,false,false
2026-06-05T16:33:39.605Z,BTCUSD,M1,14.785,,,,187141,2019606,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,39606,39605,90,false,false,false,false
2026-06-05T16:33:39.605Z,BTCUSD,M15,14.785,,,,187141,2019606,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,219606,219605,990,false,false,false,false
2026-06-05T16:33:39.605Z,BTCUSD,M30,14.785,,,,187141,2019606,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,219606,219605,1920,false,false,false,false
2026-06-05T16:33:39.605Z,BTCUSD,M5,14.785,,,,187141,2019606,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,219606,219605,360,false,false,false,false
2026-06-05T16:33:44.614Z,BTCUSD,H1,11.531,,,,187696,2024614,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2024615,2024614,,false,false,false,false
2026-06-05T16:33:44.614Z,BTCUSD,M1,11.531,,,,187696,2024614,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,44615,44614,90,false,false,false,false
2026-06-05T16:33:44.614Z,BTCUSD,M15,11.531,,,,187696,2024614,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,224615,224614,990,false,false,false,false
2026-06-05T16:33:44.614Z,BTCUSD,M30,11.531,,,,187696,2024614,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,224615,224614,1920,false,false,false,false
2026-06-05T16:33:44.614Z,BTCUSD,M5,11.531,,,,187696,2024614,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,224615,224614,360,false,false,false,false
2026-06-05T16:33:49.629Z,BTCUSD,H1,14.109,,,,188065,2029629,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2029630,2029629,,false,false,false,false
2026-06-05T16:33:49.629Z,BTCUSD,M1,14.109,,,,188065,2029629,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,49630,49629,90,false,false,false,false
2026-06-05T16:33:49.629Z,BTCUSD,M15,14.109,,,,188065,2029629,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,229630,229629,990,false,false,false,false
2026-06-05T16:33:49.629Z,BTCUSD,M30,14.109,,,,188065,2029629,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,229630,229629,1920,false,false,false,false
2026-06-05T16:33:49.629Z,BTCUSD,M5,14.109,,,,188065,2029629,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,229630,229629,360,false,false,false,false
2026-06-05T16:33:54.636Z,BTCUSD,H1,12.447,,,,188298,2034636,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2034637,2034636,,false,false,false,false
2026-06-05T16:33:54.636Z,BTCUSD,M1,12.447,,,,188298,2034636,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,54637,54636,90,false,false,false,false
2026-06-05T16:33:54.636Z,BTCUSD,M15,12.447,,,,188298,2034636,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,234637,234636,990,false,false,false,false
2026-06-05T16:33:54.636Z,BTCUSD,M30,12.447,,,,188298,2034636,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,234637,234636,1920,false,false,false,false
2026-06-05T16:33:54.636Z,BTCUSD,M5,12.447,,,,188298,2034636,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,234637,234636,360,false,false,false,false
2026-06-05T16:33:59.649Z,BTCUSD,H1,13.814,,,,188573,2039649,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2039650,2039649,,false,false,false,false
2026-06-05T16:33:59.649Z,BTCUSD,M1,13.814,,,,188573,2039649,H1,0,,,2026-06-05T16:32:59.999Z,2026-06-05T16:33:00.000Z,59650,59649,90,false,false,false,false
2026-06-05T16:33:59.649Z,BTCUSD,M15,13.814,,,,188573,2039649,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,239650,239649,990,false,false,false,false
2026-06-05T16:33:59.649Z,BTCUSD,M30,13.814,,,,188573,2039649,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,239650,239649,1920,false,false,false,false
2026-06-05T16:33:59.649Z,BTCUSD,M5,13.814,,,,188573,2039649,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,239650,239649,360,false,false,false,false
2026-06-05T16:34:04.649Z,BTCUSD,H1,14.371,,,,188935,2044649,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2044650,2044649,,false,false,false,false
2026-06-05T16:34:04.649Z,BTCUSD,M1,14.371,,18.111,1.546,188935,2044649,H1,0,,,2026-06-05T16:33:59.999Z,2026-06-05T16:34:00.000Z,4650,4649,90,false,false,false,false
2026-06-05T16:34:04.649Z,BTCUSD,M15,14.371,,,,188935,2044649,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,244650,244649,990,false,false,false,false
2026-06-05T16:34:04.649Z,BTCUSD,M30,14.371,,,,188935,2044649,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,244650,244649,1920,false,false,false,false
2026-06-05T16:34:04.649Z,BTCUSD,M5,14.371,,,,188935,2044649,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,244650,244649,360,false,false,false,false
2026-06-05T16:34:09.652Z,BTCUSD,H1,13.978,,,,189606,2049652,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2049653,2049652,,false,false,false,false
2026-06-05T16:34:09.652Z,BTCUSD,M1,13.978,,,,189606,2049652,H1,0,,,2026-06-05T16:33:59.999Z,2026-06-05T16:34:00.000Z,9653,9652,90,false,false,false,false
2026-06-05T16:34:09.652Z,BTCUSD,M15,13.978,,,,189606,2049652,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,249653,249652,990,false,false,false,false
2026-06-05T16:34:09.652Z,BTCUSD,M30,13.978,,,,189606,2049652,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,249653,249652,1920,false,false,false,false
2026-06-05T16:34:09.652Z,BTCUSD,M5,13.978,,,,189606,2049652,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,249653,249652,360,false,false,false,false
2026-06-05T16:34:14.668Z,BTCUSD,H1,14.641,,,,189797,2054668,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2054669,2054668,,false,false,false,false
2026-06-05T16:34:14.668Z,BTCUSD,M1,14.641,,,,189797,2054668,H1,0,,,2026-06-05T16:33:59.999Z,2026-06-05T16:34:00.000Z,14669,14668,90,false,false,false,false
2026-06-05T16:34:14.668Z,BTCUSD,M15,14.641,,,,189797,2054668,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,254669,254668,990,false,false,false,false
2026-06-05T16:34:14.668Z,BTCUSD,M30,14.641,,,,189797,2054668,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,254669,254668,1920,false,false,false,false
2026-06-05T16:34:14.668Z,BTCUSD,M5,14.641,,,,189797,2054668,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,254669,254668,360,false,false,false,false
2026-06-05T16:34:19.676Z,BTCUSD,H1,15.871,,,,189984,2059676,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2059677,2059676,,false,false,false,false
2026-06-05T16:34:19.676Z,BTCUSD,M1,15.871,,,,189984,2059676,H1,0,,,2026-06-05T16:33:59.999Z,2026-06-05T16:34:00.000Z,19677,19676,90,false,false,false,false
2026-06-05T16:34:19.676Z,BTCUSD,M15,15.871,,,,189984,2059676,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,259677,259676,990,false,false,false,false
2026-06-05T16:34:19.676Z,BTCUSD,M30,15.871,,,,189984,2059676,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,259677,259676,1920,false,false,false,false
2026-06-05T16:34:19.676Z,BTCUSD,M5,15.871,,,,189984,2059676,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,259677,259676,360,false,false,false,false
2026-06-05T16:34:24.682Z,BTCUSD,H1,15.871,,,,190222,2064682,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2064683,2064682,,false,false,false,false
2026-06-05T16:34:24.682Z,BTCUSD,M1,15.871,,,,190222,2064682,H1,0,,,2026-06-05T16:33:59.999Z,2026-06-05T16:34:00.000Z,24683,24682,90,false,false,false,false
2026-06-05T16:34:24.682Z,BTCUSD,M15,15.871,,,,190222,2064682,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,264683,264682,990,false,false,false,false
2026-06-05T16:34:24.682Z,BTCUSD,M30,15.871,,,,190222,2064682,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,264683,264682,1920,false,false,false,false
2026-06-05T16:34:24.682Z,BTCUSD,M5,15.871,,,,190222,2064682,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,264683,264682,360,false,false,false,false
2026-06-05T16:34:29.692Z,BTCUSD,H1,15.564,,,,190435,2069692,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2069693,2069692,,false,false,false,false
2026-06-05T16:34:29.692Z,BTCUSD,M1,15.564,,,,190435,2069692,H1,0,,,2026-06-05T16:33:59.999Z,2026-06-05T16:34:00.000Z,29693,29692,90,false,false,false,false
2026-06-05T16:34:29.692Z,BTCUSD,M15,15.564,,,,190435,2069693,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,269693,269692,990,false,false,false,false
2026-06-05T16:34:29.692Z,BTCUSD,M30,15.564,,,,190435,2069693,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,269693,269692,1920,false,false,false,false
2026-06-05T16:34:29.692Z,BTCUSD,M5,15.564,,,,190435,2069693,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,269693,269692,360,false,false,false,false
2026-06-05T16:34:34.704Z,BTCUSD,H1,13.619,,,,190798,2074704,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2074705,2074704,,false,false,false,false
2026-06-05T16:34:34.704Z,BTCUSD,M1,13.619,,,,190798,2074704,H1,0,,,2026-06-05T16:33:59.999Z,2026-06-05T16:34:00.000Z,34705,34704,90,false,false,false,false
2026-06-05T16:34:34.704Z,BTCUSD,M15,13.619,,,,190798,2074704,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,274705,274704,990,false,false,false,false
2026-06-05T16:34:34.704Z,BTCUSD,M30,13.619,,,,190798,2074704,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,274705,274704,1920,false,false,false,false
2026-06-05T16:34:34.704Z,BTCUSD,M5,13.619,,,,190798,2074704,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,274705,274704,360,false,false,false,false
2026-06-05T16:34:39.709Z,BTCUSD,H1,11.093,,,,191140,2079709,H1,0,,,2026-06-05T15:59:59.999Z,2026-06-05T16:00:00.000Z,2079710,2079709,,false,false,false,false
2026-06-05T16:34:39.709Z,BTCUSD,M1,11.093,,,,191140,2079709,H1,0,,,2026-06-05T16:33:59.999Z,2026-06-05T16:34:00.000Z,39710,39709,90,false,false,false,false
2026-06-05T16:34:39.709Z,BTCUSD,M15,11.093,,,,191140,2079709,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,279710,279709,990,false,false,false,false
2026-06-05T16:34:39.709Z,BTCUSD,M30,11.093,,,,191140,2079709,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,279710,279709,1920,false,false,false,false
2026-06-05T16:34:39.709Z,BTCUSD,M5,11.093,,,,191140,2079709,H1,0,,,2026-06-05T16:29:59.999Z,2026-06-05T16:30:00.000Z,279710,279709,360,false,false,false,false
